iter	RMSE
1500	0.01889751295
1501	0.0188960361
1502	0.01889506096
1503	0.01889437112
1504	0.01889319264
1505	0.01889064744
1506	0.01888968228
1507	0.01888814827
1508	0.0188863929
1509	0.01888575607
1510	0.01888487321
1511	0.01888285883
1512	0.01888138237
1513	0.01887989897
1514	0.01887868532
1515	0.01887738102
1516	0.01887546958
1517	0.0188739741
1518	0.01887241283
1519	0.0188704955
1520	0.01886886378
1521	0.01886803649
1522	0.01886675465
1523	0.01886600328
1524	0.01886519664
1525	0.01886359192
1526	0.0188620257
1527	0.01886092356
1528	0.01885909766
1529	0.01885776636
1530	0.01885571436
1531	0.01885477458
1532	0.01885214242
1533	0.01885004226
1534	0.01884845588
1535	0.01884736449
1536	0.01884621725
1537	0.01884568225
1538	0.01884513211
1539	0.01884249081
1540	0.01884191864
1541	0.0188403451
1542	0.01883877453
1543	0.01883801997
1544	0.01883711922
1545	0.01883596412
1546	0.01883499379
1547	0.01883471934
1548	0.01883362862
1549	0.01883217656
1550	0.01883096372
1551	0.01882887062
1552	0.0188267495
1553	0.01882576896
1554	0.01882477166
1555	0.01882368581
1556	0.01882268697
1557	0.0188207316
1558	0.01881982196
1559	0.01881939403
1560	0.01881806397
1561	0.018817386
1562	0.01881587778
1563	0.01881489791
1564	0.0188142065
1565	0.01881308662
1566	0.01881114537
1567	0.01880995673
1568	0.01880904345
1569	0.01880778077
1570	0.01880650544
1571	0.01880561493
1572	0.01880437047
1573	0.01880336186
1574	0.0188022722
1575	0.018800909
1576	0.01880033642
1577	0.01879961517
1578	0.01879815627
1579	0.01879661377
1580	0.01879505689
1581	0.01879455422
1582	0.01879393669
1583	0.01879321005
1584	0.0187927317
1585	0.01879118158
1586	0.01879012536
1587	0.01878871472
1588	0.01878762481
1589	0.01878679997
1590	0.01878516602
1591	0.01878351444
1592	0.01878259651
1593	0.01878163062
1594	0.01878084522
1595	0.01878003436
1596	0.01877854007
1597	0.01877733959
1598	0.01877677168
1599	0.01877568638
1600	0.0187750818
1601	0.0187739455
1602	0.01877254072
1603	0.0187713776
1604	0.01876941946
1605	0.01876798926
1606	0.0187670653
1607	0.01876452302
1608	0.01876345399
1609	0.01876182142
1610	0.01876087311
1611	0.01875921633
1612	0.01875780583
1613	0.01875723512
1614	0.01875601735
1615	0.01875510069
1616	0.01875448818
1617	0.01875367091
1618	0.01875197183
1619	0.01875078567
1620	0.01874928664
1621	0.01874734891
1622	0.01874563194
1623	0.01874366978
1624	0.01874231618
1625	0.018741717
1626	0.01874055826
1627	0.01873949769
1628	0.0187387314
1629	0.01873783855
1630	0.01873607133
1631	0.01873456082
1632	0.01873384869
1633	0.01873252179
1634	0.01873125845
1635	0.01872919113
1636	0.01872792086
1637	0.01872730064
1638	0.01872601002
1639	0.01872474547
1640	0.01872338564
1641	0.0187227316
1642	0.01872079266
1643	0.0187192615
1644	0.01871770437
1645	0.01871665725
1646	0.01871588754
1647	0.01871363132
1648	0.0187121457
1649	0.0187105601
1650	0.01870823751
1651	0.018707787
1652	0.01870683141
1653	0.01870590085
1654	0.01870461065
1655	0.01870426173
1656	0.01870232591
1657	0.01870153432
1658	0.01870037692
1659	0.01869763397
1660	0.01869685317
1661	0.01869572103
1662	0.01869375598
1663	0.018693217
1664	0.0186922369
1665	0.01869087342
1666	0.01869002351
1667	0.01868875492
1668	0.01868841582
1669	0.01868735121
1670	0.0186861022
1671	0.01868532003
1672	0.0186845053
1673	0.01868310781
1674	0.01868176083
1675	0.01868036447
1676	0.01867862104
1677	0.01867777163
1678	0.01867708872
1679	0.01867551373
1680	0.0186739754
1681	0.0186729577
1682	0.01867123192
1683	0.01866968083
1684	0.01866854849
1685	0.01866665107
1686	0.01866524598
1687	0.01866447653
1688	0.01866397349
1689	0.01866258668
1690	0.01866118818
1691	0.0186598784
1692	0.01865848691
1693	0.01865753235
1694	0.01865675341
1695	0.0186554194
1696	0.0186543533
1697	0.01865315181
1698	0.01865204284
1699	0.01865056749
1700	0.01864929569
1701	0.01864743732
1702	0.01864678003
1703	0.01864507634
1704	0.01864373595
1705	0.01864277183
1706	0.01864189665
1707	0.01864033982
1708	0.01863889732
1709	0.01863782299
1710	0.01863664283
1711	0.01863631726
1712	0.01863548866
1713	0.01863396596
1714	0.01863277219
1715	0.01863099302
1716	0.01862931131
1717	0.01862752402
1718	0.01862673208
1719	0.01862547899
1720	0.01862486516
1721	0.01862381253
1722	0.01862225037
1723	0.0186210342
1724	0.01861904275
1725	0.018618123
1726	0.0186168762
1727	0.0186158195
1728	0.01861430912
1729	0.01861311996
1730	0.01861142536
1731	0.01860956607
1732	0.01860843964
1733	0.01860724233
1734	0.01860644407
1735	0.01860554836
1736	0.01860368356
1737	0.01860230422
1738	0.0186016481
1739	0.01860095932
1740	0.01859951852
1741	0.01859838518
1742	0.01859733633
1743	0.01859610323
1744	0.01859473716
1745	0.01859330459
1746	0.01859225837
1747	0.01859087009
1748	0.01858986704
1749	0.01858915925
1750	0.01858801983
1751	0.01858616468
1752	0.01858526862
1753	0.01858484245
1754	0.01858278113
1755	0.01858185387
1756	0.01858120654
1757	0.01857936037
1758	0.01857856917
1759	0.0185775749
1760	0.01857547734
1761	0.01857531278
1762	0.01857395178
1763	0.018572966
1764	0.0185725396
1765	0.01857075875
1766	0.01856925774
1767	0.01856844656
1768	0.01856763189
1769	0.01856683833
1770	0.01856498586
1771	0.01856440862
1772	0.01856344869
1773	0.01856195417
1774	0.0185609396
1775	0.01856009322
1776	0.01855876033
1777	0.01855710598
1778	0.0185564713
1779	0.01855579006
1780	0.01855463321
1781	0.01855381924
1782	0.0185516603
1783	0.0185506656
1784	0.01854877307
1785	0.01854739676
1786	0.01854662321
1787	0.01854593835
1788	0.01854486383
1789	0.0185441237
1790	0.01854314193
1791	0.01854219158
1792	0.01854109062
1793	0.01853994352
1794	0.01853808364
1795	0.01853691534
1796	0.01853607721
1797	0.01853475948
1798	0.0185339558
1799	0.01853313398
1800	0.01853146645
1801	0.01853112306
1802	0.01853067587
1803	0.01852898343
1804	0.01852785698
1805	0.01852711182
1806	0.01852543871
1807	0.01852380354
1808	0.01852223248
1809	0.01852096488
1810	0.01852014902
1811	0.01851883491
1812	0.01851672032
1813	0.01851603141
1814	0.01851516229
1815	0.01851396772
1816	0.01851367226
1817	0.01851284065
1818	0.01851238425
1819	0.01851110948
1820	0.01850989893
1821	0.01850908797
1822	0.01850789827
1823	0.01850666034
1824	0.01850584744
1825	0.01850454
1826	0.01850353565
1827	0.01850191714
1828	0.0185000074
1829	0.01849936464
1830	0.01849817717
1831	0.01849690564
1832	0.01849454729
1833	0.01849353251
1834	0.01849248101
1835	0.0184919306
1836	0.01849088045
1837	0.0184899672
1838	0.01848772278
1839	0.01848655006
1840	0.01848566273
1841	0.01848498547
1842	0.01848354807
1843	0.01848151693
1844	0.0184805245
1845	0.01847963881
1846	0.01847746645
1847	0.01847566058
1848	0.01847432061
1849	0.01847340278
1850	0.01847174399
1851	0.01847101475
1852	0.01846952181
1853	0.01846779869
1854	0.01846637337
1855	0.01846609303
1856	0.01846441226
1857	0.01846230118
1858	0.01846115064
1859	0.01846050206
1860	0.01845976757
1861	0.01845739857
1862	0.01845538799
1863	0.01845315967
1864	0.01845224057
1865	0.01845097681
1866	0.01844978708
1867	0.01844881079
1868	0.01844805329
1869	0.01844662996
1870	0.01844577344
1871	0.01844399725
1872	0.01844352476
1873	0.01844240302
1874	0.01844107516
1875	0.01844047653
1876	0.01843895213
1877	0.01843728902
1878	0.01843586691
1879	0.01843478914
1880	0.01843290693
1881	0.01843100968
1882	0.01843015938
1883	0.01842893178
1884	0.01842789656
1885	0.01842671942
1886	0.01842597071
1887	0.01842448631
1888	0.01842319008
1889	0.01842178854
1890	0.01842151491
1891	0.01841988282
1892	0.01841855112
1893	0.01841750284
1894	0.0184167219
1895	0.01841562787
1896	0.01841504155
1897	0.01841381309
1898	0.01841276456
1899	0.01841180496
1900	0.01841063373
1901	0.01840908835
1902	0.01840811144
1903	0.0184074732
1904	0.01840599848
1905	0.01840489728
1906	0.01840399363
1907	0.01840235921
1908	0.01840133242
1909	0.01839943943
1910	0.01839779602
1911	0.01839692848
1912	0.01839606153
1913	0.01839432728
1914	0.01839320732
1915	0.01839164522
1916	0.01839085278
1917	0.01839006012
1918	0.01838915119
1919	0.01838845423
1920	0.0183861305
1921	0.01838503124
1922	0.01838357716
1923	0.01838337324
1924	0.01838199225
1925	0.01838151799
1926	0.01838059545
1927	0.0183792344
1928	0.01837774791
1929	0.01837692731
1930	0.01837622203
1931	0.01837481018
1932	0.01837369803
1933	0.01837271501
1934	0.01837156586
1935	0.01837001548
1936	0.01836899244
1937	0.01836666792
1938	0.01836563671
1939	0.01836483902
1940	0.0183637792
1941	0.01836326871
1942	0.01836157521
1943	0.01835978002
1944	0.0183589602
1945	0.01835784563
1946	0.01835663076
1947	0.01835507568
1948	0.01835358513
1949	0.01835234291
1950	0.0183514728
1951	0.01835047869
1952	0.01835006046
1953	0.01834897299
1954	0.01834857301
1955	0.01834756228
1956	0.01834691857
1957	0.01834532835
1958	0.01834498173
1959	0.01834383867
1960	0.01834302269
1961	0.01834141952
1962	0.01833998799
1963	0.01833853027
1964	0.01833741036
1965	0.01833579532
1966	0.01833497519
1967	0.01833335522
1968	0.01833254676
1969	0.01833174468
1970	0.01833076653
1971	0.01832989524
1972	0.01832872348
1973	0.0183275404
1974	0.0183262321
1975	0.01832562891
1976	0.01832525471
1977	0.01832459376
1978	0.01832321572
1979	0.01832232359
1980	0.01832206478
1981	0.01832081156
1982	0.01831890016
1983	0.0183184649
1984	0.01831737712
1985	0.0183162547
1986	0.01831541713
1987	0.01831420708
1988	0.01831174068
1989	0.01831090972
1990	0.01830972659
1991	0.01830798044
1992	0.0183066337
1993	0.01830572606
1994	0.01830452265
1995	0.01830301479
1996	0.01830219192
1997	0.01830128112
1998	0.01829999566
1999	0.01829885932
